#;Материал;Дата включения (указывается с 01.01.2017)
2623;"Видеоролик митинга, состоявшегося 30 ноября 2013 года в г. Махачкале, текст комментариев пользователей, размещенных на интернет сайте http://www.yaplakal.com/forum3/topic718925/html (решение Тверского районного суда г. Москвы от 17.09.2014);";
2624;"Видеоролики «Бритоголовые москвички Шмели Русские скинхеды», размером 13 456 300 байт и общей продолжительностью 02 мин. 54 сек., «Шмели, Коловрат, Воровайки – Бритоголовые москвички», размером 5 871 880 байт и общей продолжительностью 02 мин. 23 сек. (решение Ленинского районного суда г. Курска от 20.11.2014);";
2625;"Информационные материалы: газета «Я - Русский» № 23-24 (105-106)/февраль 2002, № 11-12/февраль 2005; журнал «Корпус» №1/январь-февраль 2007; журнал «Русская воля» №9/ноябрь 2005, № 10/февраль 2007; журнал «Радикальный голос» № 2/2007; печатное издание «Стенограмма» выпуск 2, 3; печатное издание «Рубеж» № 7(182)/ноябрь 2007, № 1(184)/январь 2008, спецвыпуск; печатное издание «Русский марш» № 5(5)/14-21 апреля 2007; печатное издание «Коловрат» № 52/апрель-сентябрь 2007; печатное издание «Вестник национального совета русского общенационального союза (РОНС)»; печатное издание «Я - Русский! А ты?»; брошюра «Белый рубеж» №5(14); газета «Национальная доктрина» № 1/2006; газета «Русский фронт» №5(29)/2006; брошюра «О необходимости национального восстания» Б.Миронов; брошюры «NOVITA ZINE»; газета «Ариец» № 2(27)/2005; листовка «Русский общенациональный союз (РОНС)»; листовка «Внимание - Путин В.В. от советского информбюро» (решение Воркутинского городского суда Республики Коми от 24.02.2011);";
2626;"Высказывания, обнаруженные в глобальной телекоммуникационной сети Интернет в социальной сети «VK» на странице пользователя под вымышленным именем «Амина Аль-Къ,арачай», по электронному адресу: http://vk.com/id214855024#id194074157 (решение Черкесского городского суда Карачаево-Черкесской Республики от 30.07.2014);";
2627;"Видеоролик, обнаруженный в глобальной телекоммуникационной сети Интернет в социальной сети «VK» на странице пользователя под ником «Анзор Гедугов» по электронному адресу: http://vk.com/video 176825892 165656563 (решение Черкесского городского суда Карачаево-Черкесской Республики от 30.07.2014);";
2628;"Текстовое сообщение «СЖИГАТЬ ЧУРОК НА КОСТРЕ! ПРЕДВАРИТЕЛЬНО ОБЛИВ БЕНЗИНОМ», размещенное на электронной странице в сети Интернет «Клопс.Ru – новости Калининграда» http://vk.com/klops39 (решение Московского районного суда г. Калининграда от 29.10.2014);";
2629;"Опубликованные Закурдаевым И… А… на пользовательской странице в социальной сети «ВКонтакте», зарегистрированной под псевдонимом «Ванёк Дечев» по адресу http://vk.com/ id136271094, следующие видеоматериалы (видеоролики): - «1488.mp4» – видеофонограмма продолжительностью 00 мин. 26 сек. Видеоролик начинается заставкой – статическое изображение: венок внутри которого изображен предположительно орел. Видеоролик содержит сцену избиения на платформе метро, сопровождающуюся закадровой песней на русском языке в мужском исполнении;- «FORMAT-18 – день здоровья.mp4» – видеофонограмма продолжительностью 00 мин. 49 сек. Начинается заставкой – статическое изображение: портрет А. Гитлера и надпись «FORMAT18». Видеоролик содержит сцену движущихся коротко-стриженных лиц, среди которых идет Максим Марцинкевич с малой пехотной лопатой в руках. Данный человек высказывает: «Сегодня мы хотим пригласить, …а... модников из Крылатского на день здоровья, в лес. Давайте посмотрим, как у нас это получится» и другое. Видеоролик заканчивается статическим изображением: кельтский крест, с наружной стороны которого надпись «WHITE PRIDE WORLD WIDE»;- «Format 18 – пение птиц. mp4» – видеофонограмма продолжительностью 00 мин. 51 сек. Начинается заставкой – статическое изображение: портрет А. Гитлера и надпись «FORMAT18». Видеоряд представляет собой обращение М. Марцинкевича. Смысловая направленность обращения – пропаганда здорового образа жизни. В ролике продемонстрированы методы борьбы с людьми, которые не разделяют представление автора обращении о правильном образе жизни – автор обращении их избивает: «Но теперь тоже можно наставить на путь истинный! И они не будут пить водку, курить сигареты и жрать пиво!»;- «NSWP---ВАГОН. mp4» – видеофонограмма продолжительностью 00 мин. 19 сек., содержащая сцену избиения двух людей группой лиц в черных масках в вагоне электрички. Название ролика содержит аббревиатуру NSWP, которая расшифровывается:NS – «национал-социалистический» и WP – White Pover (c англ. «белая власть/сила»);- «Правый чурку с одного удара!. mp4» – видеофонограмма продолжительностью 00 мин. 24 сек., содержащая сцену драки между двумя мужчинами. Один кавказской либо среднеазиатской внешности с оголенным торсом, второй славянской внешности в куртке, подстрижен наголо. Подстриженный наголо говорит неразборчиво и бьет человека с голым торсом. Человек с голым торсом падает на спину;- «Режут чурок!. mp4» – видеофонограмма продолжительностью 02 мин. 42 сек. Начинается заставкой – статическое изображение: на фоне красного флага с изображением свастики в белом круге (флаге фашистской Германии) по буквам внизу появляется надпись: «Национал-социалистическая Партия Руси». Видео содержит сцены натуралистической демонстрации убийства (путем расстрела и обезглавливания) двух мужчин кавказкой внешности. Видео заканчивается кадками флага с фашистской свастикой;- «Убили Армянина (скинхеды)». mp4» – видеофонограмма продолжительностью 00 мин. 39 сек., содержащая сцену избиения мужчины в вагоне электрички с применением ножа. Избиваемый, защищаясь, выкрикивает ругательства, пытается остановить нападение. Нападающие выкрикивают в адрес жертвы оскорбления: «Разъе…шу. На, мр…зъ», «С…ка, по еб…лу заху…р». Один из мужчин наносит жертве удары ножом. Избивающие уходят, один из них кричит: «Россия для…» видеофонограмма обрывается; - «Формат 18 – Утро Красного Скина. mp4» – видеофонограмма продолжительностью 02 мин. 10 сек. Начинается заставкой – статическое изображение: портрет А. Гитлера и надпись «FORMAT18». Видеоролик содержит сцену динамического изображении образа жизни приверженца антифашистской идеологии и противопоставленный ему идеологический противник (человек, разделяющий идеологию фашизма). На протяжении всего ролика в кадре видны только ноги человека в высоких черных ботинках с красными шнурками и ноги человека в высоких черных ботинках с белыми шнурками, при этом человек в ботинках с белыми шнурками проявляет агрессию к человеку с красными шнурками (бьет по ногам), вынуждая его уйти; - «хач VS патриот. mp4» – видеофонограмма продолжительностью 02 мин. 00 сек. Начинается заставкой – статическое изображение: на синим фоне в центре кадра красный многоугольник с надписью белого цвета: «White Power» Видео содержит сцену драки двух мужчин – славянина и неславянина, и звучит песня: «У нас их все ненавидят, у нас их презирают, когда же они уедут отсюда, никто не знает…» (решение Александровского городского суда Владимирской области от 31.10.2014);";
2630;"Материал в виде изображения крокодила зеленого цвета с надетой на голову фуражкой с нацисткой символикой, под изображением которого имеется надпись «HOLAKOSTE»; материал в виде кота с имитацией взрывного устройства, надеваемого на тело с надписью: «АЛЛАХ БАБАХ С*ЧКИ»; материал под названием «Позитивные правые новости» в виде сообщения о нападении на «негра-исламиста» (решение Индустриального районного суда г. Ижевска от 29.10.2014);";
2631;"Информация, размещенная на Интернет-ресурсе http://stan50-50.livejournal.com/ 7266667.html (решение Шпаковского районного суда Ставропольского края от 21.11.2014);";
2632;"Печатное издание «Учимся в школе теократического служения» (решение Старооскольского городского суда Белгородской области от 27.11.2014);";
2633;"Аудиофайл «Мясники белый апрель.mp3» продолжительностью 4 минуты 29 секунд, размещенный в сети «Интернет» по адресам http:/rutracker.org/forum/viewtopic.php?t=1013069, http://vk.com/audios67512623, http://vk.com/audios83476151; аудиофайл «синагога.тp3» продолжительностью 1 минута 58 секунд, размещенный в сети «Интернет» по адресам http://vk.com/wall-45817262_3573, http://vk.com/audios66497051 (решение Засвияжского районного суда г. Ульяновска от 15.10.2014);";
2634;"Музыкальные произведения – аудиозаписи «Зига-зага, пам, пам», «Не покупай у чурок!» группы «Коловрат» (решение Кировского районного суда г. Ростова-на-Дону от 10.09.2014);";
2635;"Информация, размещенная на сайте demotivation.me/fk.79k6tn0pic html, а именно фотоматериал, сопровождающийся надписью: «Рэжь рюских свиней! Аллаху акбар!» (решение Енотаевского районного суда Астраханской области от 26.12.2014);";
2636;"Информационный материал текст аудиофайла: «___-Ч~JS» ([•][=][•]- чтобы сдохли все хачи) длительностью 2 мин. 06 сек., расположенного по адресу: http://vк.com (решение Беловского городского суда Кемеровской области от 02.12.2014 и определение Беловского городского суда Кемеровской области от 30.12.2014);";
2637;"Видеофонограмма «....черные суки!!!! Смерть Хачам!!! Слава руси», размещенная в сети «Интернет» на сайте http://vk.com/, общей продолжительностью 3:34 минут, доступ к которой имеет неограниченный круг лиц (решение Топкинского городского суда кемеровской области от 12.12.2014);";
2638;"Диссертация на соискание ученой степени кандидата политических наук Мантаева А.А. под заголовком «Основы вероучения Ханафитов» (решение Теучежского районного суда Республики Адыгея от 19.12.2014);";
2639;"Статья Бориса Стомахина «Untermenschen», размещенная на интернет-сайт http://sopritivlenie.marsho.net (решение Останкинского районного суда г. Москвы от 23.09.2013);";
2640;"Видеоматериал «Просыпайтесь, пока не поздно» размещенный в социальной сети «В Контакте» информационно-телекоммуникационной сети Интернет на персональной странице пользователя под именем «Yurii Vasilevich» по адресу: http://vk.com/id25968934 (решение Печенгского районного суда Мурманской области от 23.12.2014);";
2641;"Видеоматериал «Владимир Высоцкий – Бей жидов» размещенный в социальной сети «В Контакте» информационно-телекоммуникационной сети Интернет на персональной странице пользователя под именем «Yurii Vasilevich» по адресу: http://vk.com/id25968934 (решение Печенгского районного суда Мурманской области от 23.12.2014);";
2642;"Видеоматериал «Россиянским подстилочкам смотреть обязательно» размещенный в социальной сети «В Контакте» информационно-телекоммуникационной сети Интернет на персональной странице пользователя под именем «Yurii Vasilevich» по адресу: http://vk.com/id25968934 (решение Печенгского районного суда Мурманской области от 23.12.2014);";
2643;"Видеоролики (видеоматериалы) с названиями: «Русским сетевым поцреотам с любовью» (решение Первомайского районного суда г. Новосибирска от 10.12.2014);";
2644;"Видеоматериал «Скоро война за чистую Русь», размещенный в социальной сети «В Контакте» (http://vk.com/id25968934) информационно-телекоммуникационной сети Интернет (решение Печенгского районного суда Мурманской области от 10.12.2014);";
2645;"Статья «Обращение абу Мухаммада (Агачаульского) в связи с последними событиями на территории Шамилькалинского сектора» на странице http://vdagestan.com/obrashhenie-abu-muhammada-agachaulskogo-v-svyazy-s-poslednimi-sobytiyami-na-territorii-shamilkalinskogo-sektora.djihad на сайте http://vdagestan.com/ в информационно-телекоммуникационной сети «Интернет», опубликованная 16.11.2013г. (решение Советского районного суда г. Махачкалы Республики Дагестан от 24.04.2014);";
2646;"Видеофонограмма «NS-WP Прямое действие клип», размещенная в сети «Интернет» на сайте http://vk.com/, общей продолжительностью 5:46 минут, доступ к которой имеет неограниченный круг лиц (решение Топкинского городского суда Кемеровской области от 08.12.2014);";
2647;"Книга ас-Салляби, Али Мухаммада «Абу Бакр ас-Сыддик. Первый праведный халиф» (перевод с арабского Е. Сорокоумовой, 2 издание, издательство М.: Умма, 2012 год) (решение Петуховского районного суда Курганской области от 16.12.2014);";
2648;"Информационный материал – видеоматериал «Письмо Фатимы муджахидам» продолжительностью 5 минут 19 секунд (решение Кировского районного суда г. Ростова-на-Дону от 24.09.2014);";
2649;"Интернет-ресурс «Jabhat al-nusra», расположенный по адресу: http://usudusham.com/ (решение Центрального районного суда г. Волгограда от 01.09.2014);";
2650;"Информационные материалы, размещенные в статье «Хизб ут- Тахрир: истоки, история, цели» на интернет-сайте http://www.vesti.kg/index.php?option =com_k2& view=item&id=142&Itemid=125, являющиеся информационным ресурсом организации «Партия исламского освобождения («Хизб ут-Тахрир аль-Ислами») (решение Тазовского районного суда Ямало-Ненецкого автономного округа от 16.10.2014);";
2651;"Информационные материалы, размещенные в статье «Методы вербовки и идеологической работы террористических религиозных движений в Поволжье на примере «Хизб ут-Тахрир» на интернет-сайте http:// www.sektam.net/forum/index.php?showtopic=948, являющиеся информационным ресурсом организации «Партия исламского освобождения («Хизб ут-Тахрир аль-Ислами») (решение Тазовского районного суда Ямало-Ненецкого автономного округа от 16.10.2014);";
2652;"Информационные материалы, размещенные в статье «Аль-Каида-вызов вертикальным структурам управления» на интернет-сайте http://anvictory.org/blog/2009/07/31/al-kaida-vyizov vertikalnyim strukturam upravleniya, являющиеся информационным ресурсом организации «База» («Аль-Каида») (решение Тазовского районного суда Ямало-Ненецкого автономного округа от 16.10.2014);";
2653;"Информационные материалы, размещенные в статье «Аль-Каида: история, организация, идеология» на Интернет-сайте http://nk.org.ua/geopolitika/52186-al-kaida-istoriya-organizaciya-ideologiya, являющиеся информационным ресурсом организации «База» («Аль-Каида») (решение Тазовского районного суда Ямало-Ненецкого автономного округа от 16.10.2014);";
2654;"Размещенные Боженковым Павлом Олеговичем в сети «Интернет» на сайте www.vkontakkte.ru следующие материалы: 1) видеоролик «Крэг-Вечный рай (Crack-Eternal Paradise)» (файл « Krek-Vechnyj raj (Crack-Eternal Paradise).240.mp4, размером 12,2 МБ, продолжительностью 04 мин.34 сек.), 2) аудиозапись «Коловрат-Правый скинхед» (файл «Kolovrat-Pravyj skinhed.mp3» размером 4,29 МБ продолжительностью 04 мин.42 сек., 3) аудиозапись «Велимор-Россия 88» (файл «Velimor-Rossiya 88.mp3» размером 4,84 МБ, продолжительностью 02 мин.06 сек.), 4) фотоизображение с надписью «На этой картинке нет хачей. Добавь ее себе на стену, чтобы хоть где-то их не было», 5) фотоизображение с надписью «Покупая у чурок, ты оплачиваешь пулю в спину своих детей», 6) фотоизображение с надписью «С праздником, мусульмане!», 7) фотоизображение с надписью «Скажи чуркам нет!», 8) текст под названием «Десять заповедей о кавказцах», 9) фотоизображение с надписью «Давайте п…тъ хачей вместе», 10) видеоролик «Выкинуть чурок! Предвыборная агитация» (файл «Vykinuf churejk! Predvybornaja agitaciya.240.mp4»), размером 3,37 МБ, продолжительностью 01 мин.27 сек.), 11) аудиозапись «Ансамбль Христа спасителя и мать сыра земля-Ломая полумесяц» (файл «ANSAMBL HRISTA SPASITELYAI MAT* SYRA ZEMLYA-Lomaya polumesyac . тр3») размером 7,06 МБ, продолжительностью 03 мин. 05 сек.) (решение Псковского городского суда Псковской области от 22.12.2014);";
2655;"Информация, содержащаяся в аудио-файлах: «SpecSHcola-Slava RoSSii!! Skinned v boj ojl!» продолжительностью 01 минута 06 секунд, «SpecSHcola-Hach» продолжительностью 02 минуты 55 секунд, «W.C.D.-Zamachiha CHa» продолжительностью 03 минуты 39 секунд, «ZHeleznyj Poryadok-Belye SHnurki (Front 88!)» продолжительностью 02 минуты 38 секунд (решение Пушкинского районного суда города Санкт-Петербурга от 13.01.2015);";
2656;"Статья «Позор хулителям России», размещенная на сайте htt://censor.net/ua|forum|378482|pozor_hulitelyam_rossii (решение Калужского районного суда Калужской области от 08.09.2014 и определение Калужского районного суда Калужской области от 30.10.2014);";
2657;"Размещенные в режиме свободного доступа в сети «Интернет на личной странице «Ислам Бириев» интернет-сайта «В контакте» на сайтах Ьлр: vk.kom/id216298542 и http://vk.kom/id210559618, фотографии с изображениями ветеранов ВОВ, одетых в костюмы и военную форму с прикрепленными боевыми наградами, с негативными - оскорбительными комментариями в адрес ветеранов ВОВ (заочное решение Лазаревского районного суда г. Сочи от 10.07.2014 и определение Лазаревского районного суда г. Сочи от 28.11.2014);";
2658;"Видеоматериалы «Обращение Anonymous к гражданам России» (продолжительностью 2 мин. 22 сек.), «Халифат, о котором молчат» (продолжительностью 6 мин. 17 сек.), «Колониальный грабеж и проект реконструкции!» (продолжительностью 2 мин. 24 сек.), «Два года начала революции» (продолжительностью 5 мин. 45 сек.), размещенные в международной информационной сети Интернет на сайте www.vk.com на странице сайта www.vk.com/tukai212 (решение Азнакаевского городского суда Республики Татарстан от 05.11.2014);";
2659;"Информационный материал – текст песни «Бэзил-Течет ручей», находящийся на сайте интернет сети по адресу: www.joov.net/text/1611573/bezil-techyet_ruchey.htmls (решение Кунцевского районного суда г. Москвы от 04.12.2014);";
2660;"Информационный материал – текст песни 14/88, находящийся на сайте интернет сети по адресу: www.joov.net/text/228365253/1488_ntihach-trus_ne_ebashit_hachey.htmls (решение Кунцевского районного суда г. Москвы от 04.12.2014);";
2661;"Книги В.С. Шумского «Страшен гитлеризм, но сионизм страшнее»-М.: «Русская Правда», 1999-80 стр. (решение Зюзинского районного суда г. Москвы от 28.08.2013);";
2662;"Книга Трехлебова А.В. «Кощуны Финиста Ясного Сокола России. Издание 5-е, стереотипное. Пермь,2010, 656 стр. (решение Зюзинского районного суда г. Москвы от 28.08.2013);";
2663;"Книга М.К. Волкова «Почему люди не любят еврейскую мафию?»-издательская группа «Русская Правда», подписано в печать 03 апреля 2006 г. (решение Зюзинского районного суда г. Москвы от 28.08.2013);";
2664;"Размещенная по электронному адресу: http://www.news29.ru/novosti/ obschestvo/V_Arhangelskoj_oblasti_pojmany_bandity_reketiry_derzhavshie_v_strahe_celyj_poselok/17659 публикация, а именно: высказывания посетителя, представленные под псевдонимом «monstr 1972», - «В Конево Даги (05 регион) уже весь поселок и прилегающие территории Плесецкого района аккупировали с пилорамами. Лес ворованный! Действия полиции ноль. Бываю в Конёво часто и местное население всё знает, но молчит. Местная полиция если её так можно назвать на многое закрывает глаза. Там твориться беззаконие», размещенный 03 апреля 2012 года, и «А куда смотрела Администрация Плесецкого района и поселка Конёво, правоохранительные и контролирующие органы? Такой беспредел уже давно твориться в тех краях, почему не вспомнили про убитую несколько лет назад семью предпринимателя, который занимался лесным бизнесом в Конёво и не стал ходить под криминалом? Местные власти бездействуют, менты не работают, люди живут в страхе, а криминал процветает. Пора гнать этих 05 гнид и вместе с ними всю местную контроллирующую власть! Позор!», размещенный 28 апреля 2012 года на интернет-сайте информационного агентства «News29.ru» (решение Ломоносовского районного суда г. Архангельска от 24.09.2014 и определение Ломоносовского районного суда г. Архангельска от 25.08.2015);";
2665;"Информационный материал – текстовый материал, озаглавленный словами «Парад уродов или список самоубийц», размещенный на интернет-сайте anonscaucasus.com, информационный материал – видеоматериал «OpPayBackForSotchi2014», размещенный на интернет-сайте anonscaucasus.com, информационный материал – интернет-сайт anonscaucasus.com (решение Пятигорского городского суда Ставропольского края от 31.10.2014);";
2666;Видеоролики с названием «за..ли кавказцы», «московские скинхеды», «националисты», «обращение к русским», «подольские скины», «Россия без ... », «рус, проснись», «русский забивает вонючего чурбана», «русский народ устал терпеть», «русский национализм», «русский очнись, против тебя идет война», «русский очнись», «русский проснись», «фанаты избили нерусских», «я не фашист я русский», размещенные Филатовым Виктором Михайловичем в сети Интернет на своей персональной странице в сети «В контакте», имеющей адрес: http://vk.com/idl4338873 (решение Ленинского районного суда г. Новосибирска от 20.11.2014).;
2667;"Книга «Основы исламской нафсии» (Первое издание 2004 - 1425, Издательство «Дар уль-Умма», на 308 страницах) (решение Туймазинского районного суда Республики Башкортостан от 16.12.2014);";
2668;"Текст статьи «Россия - ты конченная», размещенной на момент предъявления заявления в суд в сети Интернет по электронным адресам: http://emaidan.com/index.php/russian/8286-russia-total-asshole, http://voronz.in/ua/note/28-4-14-19087, http://gazeta.ua/ru/ blog/43248/rossiya-ty-konchennaya (решение Октябрьского районного суда города Санкт-Петербурга от 05.02.2015);";
2669;"Файлы «_d9610Zmvv8.jpg», «EKIYbEPtiOc.jpg», «NuyYdmxJboI.jpg», «ODHTK6jml8I.jpg», «x_556all26.jpg», «Формат 18)))).тр4», размещенные на интернет-странице http://vk.com/id 143450490, находящейся в сети Интернет по электронному адресу http://vk.com/ (http://vkontakte.ru) (решение Одинцовского городского суда Московской области от 23.12.2014);";
2670;"Книга «Никола Королев. Библия Скинхеда II», размещенная на сайте в сети Интернет (решение Левобережного районного суда города Липецка от 22.10.2014);";
2671;"Аудиозаписи и видеоматериалы музыкальной группы «Оправданный терроризм»: аудиофайл (песня) «Оправданный терроризм -Ненависть и свобода»; аудиофайл (песня) «Оправданный терроризм -Проснись, Адольф»; аудиофайл (песня) «Оправданный терроризм - Антироссиянская»; аудиофайл (песня) «Оправданный терроризм п.у. Фундамент - Лирика смутного времени»; аудиовидеофайл «От ве Ты на вопросы камрадофф»; аудиовидеофайл «От ве Ты (концовка)»; аудиофайл (песня) «Оправданный терроризм п.у. Подземка 72 - Одни Против»; аудиофайл (песня) «Оправданный терроризм - Путь Партизана» (решение Промышленного районного суда г. Ставрополя от 10.07.2014);";
2672;"Информационный материал (видеофайл) «Муджахиды Имарата Кавказ Вилаята Нохчийчоь. Обращение Амира Абу Усмана и Саида Бурятского», продолжительностью 21 мин. 22 сек., размещенный на странице социальной сети «Вконтакте» у пользователя «Амина Дмитриева» по адресу http://vk.com/id195479454; информационный материал (видеофайл) «Муджахиды Имарата Кавказ Вилаята Г1алг1айчоь. Наставление от Саида Бурятского Шах1ид ИНША АЛЛАХ1 часть1», продолжительностью 10 мин. 01 сек., размещенный на странице социальной сети «Вконтакте» по адресу «Миха Клюев» http://vk.com/id58630917; информационный материал (видеофайл) «Саид Бурятский Слово об истишхаде», продолжительностью 13 мин. 34 мин., размещенный на странице социальной сети «Вконтакте» по адресу «Миха Клюев» http://vk.com/id58630917; информационный материал (видеофайл) «саид бурятский», продолжительностью 9 мин.23 сек., размещенный на странице социальной сети «Вконтакте» по адресу «Миха Клюев» http://vk.com/id58630917; информационный материал (видеофайл) «ислам завоет Рим, Европу и обе Америки!», продолжительностью 2 мин. 24 сек., размещенный на странице в социальной сети «Вконтакте» по адресу «Миха Клюев» http://vk.com/id58630917; информационный материал (видеофайл) «Не каждый кто делает намаз попадает в рай (Шейх Саид Бурятский)», продолжительностью 9 мин. 49 сек., размещенный на странице социальной сети «Вконтакте» по адресу «Роман Борзый» http://vk.com/id21464252; информационный материал (видеофайл) «Подрыв ГОВД Назрани. Шейх Саид Бурятский», продолжительностью 6 мин. 14 сек., размещенный на странице социальной сети «Вконтакте» по адресу: «Роман Борзый» http://vk.com/id21464252; информационный материал (видеофайл) «Шахид Шейх Саид Бурятский: Наставление и напоминание», продолжительностью 14 мин. 12 сек., размещенный на странице социальной сети «Вконтакте» по адресу «Роман Борзый» http://vk.com/id21464252 (решение Советского районного суда города Липецка от 20.10.2014);";
2673;"Книга «И будете искать, кому бы продаться, но не будет на вас покупающего…». - Издательство НОУ «Академия Управления». - М., 2008 (63 стр.) (решение Хостинского районного суда г. Сочи от 06.06.2014);";
2674;"Видеофайл: «Россия-для русских» (vk.com/video38202959_136799554), продолжительностью 50 секунд (решение Советского районного суда г. Орла от 07.10.2014);";
2675;"Веб-сайт в сети Интернет «Stop occupation of Karjala» с доменным именем: http://occupacii-karelii.net, открытая группа «Stop the occupation of Karelia» в социальной сети «ВКонтакте» (http://vk.com) по адресу: http://vk.com/club56116256, статья «Как русские уничтожали карел», обращение, начинающееся со слов: «Более 90 лет русские оккупировали Карелию и начали геноцид нашего коренного населения…» и заканчивающееся словами: «Мы уверены, русским придется ответить за все свои преступления на нашей земле! Актив организации «Stop the occupation of Karelia», статья «Кем себя считают русские в России? Кем они себя считали в СССР? И кто они на самом деле?», статья «Петиция карельского народа», призыв-лозунг «КАРЕЛИЮ – КАРЕЛАМ!» (решение Петрозаводского городского суда Республики Карелия от 23.01.2015);";
2676;"Видеоматериалы «Россия», «слава руси», «ГРОТ-Просыпайтесь», «Злодеяние жидов в России», «Настоящей Полковник Владимир КВАЧКОВ», «Полковник В.В. Квачков за пол часа до ареста 23.12.2010», размещенные на сайте международной сети Интернет www.vkontakte.ru по электронному адресу http://vk.com/id123981413 (приговор Кировского районного суда г. Казани от 27.01.2015);";
2677;"Книга Староверова В.И. Кровавый след еврейского фашизма. Москва: изд. Восход, 1999г. Тираж 100- 72с. (решение Головинского районного суда г. Москвы от 24.11.2014);";
2678;"Материал под названием «Россия для РУССКИХ», размещенный на сайте http://vk.com/videos-54570271?section=all&z=video-54570271-165243998%2Fclab54570271 (решение Советского районного суда г. Орла от 17.12.2014);";
2679;"Материалы, размещенные на интернет-сайте «ВКонтакте» в разделе сообщества - группа под названием «Будем против «чурок» по ссылке: http://vk.com/club 44842798 на странице пользователя с электронным адресом http://vk.com/id 187738774 фотографии (изображения) с текстами следующего содержания: «Будущее принадлежит нам», расположенным на изображении мужчины в маске с поднятой вытянутой рукой и повязкой со свастикой на левой руке; «Сергей Кузнецов забит до смерти толпой кавказцев в г. Новороссийске», расположенным на изображении молодого человека в синей униформе; «Смерть чуркам» и изображением свастики, нанесенным на стену; «ХАЧИ-ЭТО РАСА ОТБРОСОВ отсталых недоносков и сволочей, смерть чуркам и их «нецензурное слово) аллаху», расположенным на фоне изображения, на котором запечатлено, как двое мужчин кавказской внешности разделывают коров; «ТАК ДОЛЖНО БЫТЬ и так будет», расположенным на фоне изображения двух человек на фоне БТРа и гор, которые вытянули перед собой правые руки (решение Центрального районного суда г. Новосибирска от 03.12.2014);";
